ts,open,high,low,close,volume
2026-08-14T14:00:00+00:00,62668.0,62797.88,62535.24,62620.01,998.23888
2026-08-14T15:00:00+00:00,62620.01,63089.18,62612.0,62990.95,988.09918
2026-08-14T16:00:00+00:00,62990.94,63215.58,62966.86,63133.48,566.22185
2026-08-14T17:00:00+00:00,63133.49,63247.05,63000.0,63013.69,454.05828
2026-08-14T18:00:00+00:00,63013.7,63088.21,62894.85,62930.01,367.77038
2026-08-14T19:00:00+00:00,62930.01,62996.0,62830.0,62968.05,394.98545
2026-08-14T20:00:00+00:00,62968.06,63020.74,62896.85,62907.59,359.43765
2026-08-14T21:00:00+00:00,62907.59,62937.22,62873.25,62928.49,179.646
2026-08-14T22:00:00+00:00,62928.49,62957.28,62800.0,62886.88,226.57205
2026-08-14T23:00:00+00:00,62886.87,63066.13,62865.03,63043.56,329.09114
2026-08-15T00:00:00+00:00,63043.56,63059.5,62992.91,63019.88,208.64233
2026-08-15T01:00:00+00:00,63019.89,63051.78,62993.57,63045.13,485.23532
2026-08-15T02:00:00+00:00,63045.14,63134.82,63035.95,63134.41,243.54429
2026-08-15T03:00:00+00:00,63134.41,63187.98,63039.99,63051.25,184.46775
2026-08-15T04:00:00+00:00,63051.25,63151.65,63051.25,63122.0,172.30243
2026-08-15T05:00:00+00:00,63122.01,63155.76,63039.99,63089.0,213.28052
2026-08-15T06:00:00+00:00,63089.0,63134.84,63027.89,63114.68,373.75318
2026-08-15T07:00:00+00:00,63114.68,63134.83,63042.0,63075.43,688.73174
2026-08-15T08:00:00+00:00,63075.43,63085.8,62933.71,62935.72,177.99645
2026-08-15T09:00:00+00:00,62935.72,63045.83,62920.0,63030.38,183.99371
2026-08-15T10:00:00+00:00,63030.39,63051.74,63002.12,63046.1,79.58111
2026-08-15T11:00:00+00:00,63046.1,63054.69,62996.85,63022.01,175.71191
2026-08-15T12:00:00+00:00,63022.01,63055.36,62946.58,63050.13,109.73402
2026-08-15T13:00:00+00:00,63050.12,63080.88,63028.11,63060.35,132.2968
2026-08-15T14:00:00+00:00,63060.34,63060.35,62996.77,63040.0,244.03751
2026-08-15T15:00:00+00:00,63040.01,63120.09,63032.0,63100.55,214.37562
2026-08-15T16:00:00+00:00,63100.55,63124.99,63066.73,63096.63,202.83972
2026-08-15T17:00:00+00:00,63096.62,63100.69,63066.21,63070.5,96.56413
2026-08-15T18:00:00+00:00,63070.49,63115.58,63044.37,63057.58,294.79086
2026-08-15T19:00:00+00:00,63057.58,63127.4,63057.57,63126.08,516.06271
2026-08-15T20:00:00+00:00,63126.07,63126.08,63076.96,63103.29,55.31906
2026-08-15T21:00:00+00:00,63103.29,63168.95,63103.29,63159.04,170.99952
2026-08-15T22:00:00+00:00,63159.04,63175.0,63135.52,63135.52,95.56932
2026-08-15T23:00:00+00:00,63135.52,63139.96,63086.0,63086.01,85.33037
2026-08-16T00:00:00+00:00,63086.01,63086.01,63061.47,63085.82,94.57372
2026-08-16T01:00:00+00:00,63085.81,63085.82,63012.0,63084.78,180.55557
2026-08-16T02:00:00+00:00,63084.78,63151.59,63024.22,63121.91,245.34897
2026-08-16T03:00:00+00:00,63121.92,63130.01,63115.61,63130.0,105.94774
2026-08-16T04:00:00+00:00,63130.01,63158.8,63090.0,63090.01,130.32114
2026-08-16T05:00:00+00:00,63090.0,63094.0,63040.0,63069.43,235.12057
2026-08-16T06:00:00+00:00,63069.43,63083.79,63043.21,63069.31,280.31849
2026-08-16T07:00:00+00:00,63069.32,63069.32,63054.34,63061.02,146.93998
2026-08-16T08:00:00+00:00,63061.03,63079.76,63061.02,63072.42,108.9221
2026-08-16T09:00:00+00:00,63072.43,63072.43,62968.45,62992.69,290.93169
2026-08-16T10:00:00+00:00,62992.68,63013.62,62968.45,63008.57,133.29459
2026-08-16T11:00:00+00:00,63008.56,63013.66,62981.93,63013.66,213.61707
2026-08-16T12:00:00+00:00,63013.66,63025.42,62997.77,63021.98,78.74312
2026-08-16T13:00:00+00:00,63021.99,63070.05,63021.98,63060.01,146.76198
2026-08-16T14:00:00+00:00,63060.01,63102.86,63060.0,63102.85,159.23473
2026-08-16T15:00:00+00:00,63102.86,63146.4,63102.86,63146.39,173.3934
2026-08-16T16:00:00+00:00,63146.39,63390.0,63137.35,63260.01,394.04188
2026-08-16T17:00:00+00:00,63260.0,63276.61,63120.22,63159.3,190.81967
2026-08-16T18:00:00+00:00,63159.31,63173.71,63120.0,63140.06,89.92171
2026-08-16T19:00:00+00:00,63140.05,63230.0,63100.89,63108.81,186.2917
2026-08-16T20:00:00+00:00,63108.8,63140.0,63027.6,63067.79,122.98382
2026-08-16T21:00:00+00:00,63067.79,63085.15,62754.0,62929.61,328.59983
2026-08-16T22:00:00+00:00,62929.61,62954.0,62716.0,62913.7,453.8874
2026-08-16T23:00:00+00:00,62913.7,62993.77,62830.0,62900.0,246.66048
2026-08-17T00:00:00+00:00,62900.0,62956.0,62751.1,62917.54,577.24276
2026-08-17T01:00:00+00:00,62917.54,63246.91,62896.0,63116.12,495.52019
2026-08-17T02:00:00+00:00,63116.12,63500.0,63037.09,63403.34,459.80516
2026-08-17T03:00:00+00:00,63403.33,63520.0,63339.78,63429.21,637.65934
2026-08-17T04:00:00+00:00,63429.21,63580.0,63429.21,63532.44,714.19197
2026-08-17T05:00:00+00:00,63532.43,63594.76,63446.59,63520.18,770.70619
2026-08-17T06:00:00+00:00,63520.18,63717.17,63477.95,63667.99,312.69187
2026-08-17T07:00:00+00:00,63668.0,63668.0,63500.0,63514.45,696.41924
2026-08-17T08:00:00+00:00,63514.45,63545.08,63350.0,63380.84,520.36494
2026-08-17T09:00:00+00:00,63380.83,63428.0,63295.0,63323.96,311.26926
2026-08-17T10:00:00+00:00,63323.97,63694.26,63300.25,63692.21,683.00101
2026-08-17T11:00:00+00:00,63692.2,63781.69,63587.05,63631.1,428.28018
2026-08-17T12:00:00+00:00,63631.11,63680.0,63533.06,63554.69,405.66003
2026-08-17T13:00:00+00:00,63554.7,63799.64,63444.17,63672.36,585.29579
2026-08-17T14:00:00+00:00,63672.37,63904.76,63588.0,63902.63,583.47166
2026-08-17T15:00:00+00:00,63902.63,64227.27,63812.35,64200.0,1356.1435
2026-08-17T16:00:00+00:00,64200.0,64216.42,64058.0,64115.76,671.84426
2026-08-17T17:00:00+00:00,64115.76,64425.0,63979.3,64325.99,1418.9831
2026-08-17T18:00:00+00:00,64325.99,64610.01,64280.49,64428.87,1040.45275
2026-08-17T19:00:00+00:00,64428.88,64428.88,64288.35,64309.96,452.68874
2026-08-17T20:00:00+00:00,64309.95,64434.0,64266.0,64392.73,244.13801
2026-08-17T21:00:00+00:00,64392.72,64434.76,64296.0,64382.02,218.14648
2026-08-17T22:00:00+00:00,64382.02,64416.0,64283.49,64291.25,321.62233
2026-08-17T23:00:00+00:00,64291.26,64578.0,64288.24,64532.1,350.04837
2026-08-18T00:00:00+00:00,64532.11,64568.46,64367.27,64383.71,332.9031
2026-08-18T01:00:00+00:00,64383.72,64387.71,64156.0,64200.06,378.48537
2026-08-18T02:00:00+00:00,64200.06,64272.0,64048.0,64103.22,442.34864
2026-08-18T03:00:00+00:00,64103.22,64195.45,64047.73,64185.01,577.49413
2026-08-18T04:00:00+00:00,64185.0,64250.69,64090.0,64210.32,739.25374
2026-08-18T05:00:00+00:00,64210.33,64276.0,64140.0,64242.76,1323.90812
2026-08-18T06:00:00+00:00,64242.76,64446.0,64170.0,64318.03,694.7657
2026-08-18T07:00:00+00:00,64318.03,64350.0,64164.0,64198.97,394.05527
2026-08-18T08:00:00+00:00,64198.97,64336.0,64087.98,64296.02,402.40674
2026-08-18T09:00:00+00:00,64296.01,64296.01,64140.0,64171.95,269.49893
2026-08-18T10:00:00+00:00,64171.95,64216.0,64123.42,64202.8,219.75251
2026-08-18T11:00:00+00:00,64202.81,64402.35,64192.42,64351.19,310.52659
2026-08-18T12:00:00+00:00,64351.18,64355.64,64218.45,64230.02,236.94493
2026-08-18T13:00:00+00:00,64230.02,64284.0,64027.85,64219.99,1179.78725
2026-08-18T14:00:00+00:00,64219.99,65058.81,64219.99,64714.16,1757.31459
2026-08-18T15:00:00+00:00,64714.16,64888.0,64652.0,64855.06,513.17463
2026-08-18T16:00:00+00:00,64855.06,64891.81,64675.5,64840.0,419.07089
2026-08-18T17:00:00+00:00,64840.0,64840.01,64670.02,64670.02,400.18777
2026-08-18T18:00:00+00:00,64670.02,64822.0,64656.0,64772.0,219.3896
2026-08-18T19:00:00+00:00,64771.99,64796.0,64642.36,64643.26,185.09854
2026-08-18T20:00:00+00:00,64643.27,64654.87,64568.0,64582.39,191.92081
2026-08-18T21:00:00+00:00,64582.38,64653.97,64571.48,64604.58,187.67225
2026-08-18T22:00:00+00:00,64604.58,64648.0,64562.25,64634.0,200.09422
2026-08-18T23:00:00+00:00,64634.0,64780.0,64631.15,64725.42,213.8588
2026-08-19T00:00:00+00:00,64725.42,64736.27,64488.0,64488.0,247.80518
2026-08-19T01:00:00+00:00,64488.0,64551.47,64389.27,64400.48,314.2814
2026-08-19T02:00:00+00:00,64400.47,64414.65,64350.0,64351.9,547.93834
2026-08-19T03:00:00+00:00,64351.86,64414.0,64278.0,64330.71,258.70445
2026-08-19T04:00:00+00:00,64330.7,64391.8,64293.43,64316.22,402.06932
2026-08-19T05:00:00+00:00,64316.22,64409.93,64236.0,64236.01,258.31718
2026-08-19T06:00:00+00:00,64236.01,64344.0,64166.0,64339.8,531.39508
2026-08-19T07:00:00+00:00,64339.8,64395.78,64271.78,64296.0,630.66386
2026-08-19T08:00:00+00:00,64296.01,64510.95,64255.0,64413.95,381.23164
2026-08-19T09:00:00+00:00,64413.95,64470.66,64360.7,64427.06,228.1951
2026-08-19T10:00:00+00:00,64427.07,64456.71,64373.24,64456.71,262.84871
2026-08-19T11:00:00+00:00,64456.71,64539.05,64454.99,64515.63,286.02228
2026-08-19T12:00:00+00:00,64515.62,64988.0,64474.86,64882.15,785.09851
2026-08-19T13:00:00+00:00,64882.15,65217.86,64793.29,65012.12,1619.46727
2026-08-19T14:00:00+00:00,65012.12,65970.0,65012.11,65923.21,2365.56793
2026-08-19T15:00:00+00:00,65923.21,69500.0,65892.0,68554.0,9262.86965
2026-08-19T16:00:00+00:00,68554.0,68997.0,68416.36,68465.27,2013.58518
2026-08-19T17:00:00+00:00,68465.26,68546.22,67825.03,68197.29,1708.46485
2026-08-19T18:00:00+00:00,68197.3,68453.43,68042.0,68395.99,626.01288
2026-08-19T19:00:00+00:00,68396.0,68483.52,68103.71,68429.44,730.52396
2026-08-19T20:00:00+00:00,68429.44,69579.99,68390.0,69048.06,1419.23549
2026-08-19T21:00:00+00:00,69048.06,70000.0,68984.78,69709.46,2102.52662
2026-08-19T22:00:00+00:00,69709.47,69833.99,68980.0,69258.9,1240.65644
2026-08-19T23:00:00+00:00,69258.9,69453.88,69160.0,69334.79,830.81844
2026-08-20T00:00:00+00:00,69334.78,69793.21,69314.01,69420.0,1392.50902
2026-08-20T01:00:00+00:00,69420.0,69894.5,69283.25,69721.92,864.23959
2026-08-20T02:00:00+00:00,69721.92,69824.0,69268.0,69301.27,929.59108
2026-08-20T03:00:00+00:00,69301.27,69340.0,68902.22,69195.64,941.77624
2026-08-20T04:00:00+00:00,69195.64,69599.01,69166.0,69492.01,712.36152
2026-08-20T05:00:00+00:00,69492.0,69668.0,69349.16,69406.54,1261.47615
2026-08-20T06:00:00+00:00,69406.53,69927.97,69336.97,69851.99,1346.47743
2026-08-20T07:00:00+00:00,69851.99,70022.0,69506.91,69816.45,2107.14536
2026-08-20T08:00:00+00:00,69816.45,71826.26,69772.36,71592.1,4173.84476
2026-08-20T09:00:00+00:00,71592.11,72067.46,71500.0,71789.97,3166.23325
2026-08-20T10:00:00+00:00,71789.97,72490.0,71686.58,71995.99,2350.9646
2026-08-20T11:00:00+00:00,71995.99,72322.0,71820.0,71927.07,1357.58479
2026-08-20T12:00:00+00:00,71927.07,72015.42,71501.0,71952.04,1576.86402
2026-08-20T13:00:00+00:00,71952.04,72108.8,71132.0,71691.99,2151.9086
2026-08-20T14:00:00+00:00,71692.0,71990.09,71364.01,71826.85,1441.04171
2026-08-20T15:00:00+00:00,71826.85,72830.0,71789.01,72470.83,2926.7352
2026-08-20T16:00:00+00:00,72470.84,72905.0,72205.88,72837.15,1324.40386
2026-08-20T17:00:00+00:00,72837.15,72966.0,72534.71,72737.5,1268.41951
2026-08-20T18:00:00+00:00,72737.51,72810.0,72394.0,72431.36,968.00662
2026-08-20T19:00:00+00:00,72431.35,72774.0,72330.0,72690.76,818.65084
2026-08-20T20:00:00+00:00,72690.76,73110.7,72594.0,72671.75,871.61952
2026-08-20T21:00:00+00:00,72671.76,72848.0,72557.0,72741.81,501.87504
2026-08-20T22:00:00+00:00,72741.81,72878.0,72498.0,72676.22,520.26326
2026-08-20T23:00:00+00:00,72676.23,73400.0,72664.56,73025.15,930.8009
2026-08-21T00:00:00+00:00,73027.02,73990.0,73027.02,73708.02,1919.94005
2026-08-21T01:00:00+00:00,73707.82,75785.82,73668.0,75129.23,3173.32947
2026-08-21T02:00:00+00:00,75129.23,75197.08,74384.63,74439.74,1716.15486
2026-08-21T03:00:00+00:00,74439.75,74882.24,74247.46,74510.77,1039.80072
2026-08-21T04:00:00+00:00,74510.77,75054.46,74510.77,75026.0,825.51685
2026-08-21T05:00:00+00:00,75026.0,75500.0,74918.79,75472.73,1138.68225
2026-08-21T06:00:00+00:00,75472.73,75753.0,75104.0,75646.21,1382.10073
2026-08-21T07:00:00+00:00,75646.2,76916.95,75620.0,76308.65,3775.56433
2026-08-21T08:00:00+00:00,76308.66,79500.0,76235.76,79258.03,4366.47306
2026-08-21T09:00:00+00:00,79258.02,79363.79,77251.0,77910.71,4167.07817
2026-08-21T10:00:00+00:00,77910.71,78250.0,77621.8,77810.02,1604.18384
2026-08-21T11:00:00+00:00,77810.01,77855.78,76411.38,76722.32,2387.74046
2026-08-21T12:00:00+00:00,76722.31,77477.24,76538.0,77223.66,2680.17653
2026-08-21T13:00:00+00:00,77223.66,77700.0,76243.04,77266.87,2022.51306
2026-08-21T14:00:00+00:00,77266.88,77448.26,76552.74,77384.68,1855.76373
2026-08-21T15:00:00+00:00,77384.69,77871.33,77170.0,77221.98,1316.36575
2026-08-21T16:00:00+00:00,77221.98,77563.53,76784.81,77486.01,1368.21973
2026-08-21T17:00:00+00:00,77486.01,77722.12,77189.95,77392.68,1099.33856
2026-08-21T18:00:00+00:00,77392.69,77550.0,76643.72,77146.0,1247.39698
2026-08-21T19:00:00+00:00,77145.99,77360.0,76856.2,77028.94,1151.33799
2026-08-21T20:00:00+00:00,77028.94,77548.99,76863.56,77520.19,905.49008
2026-08-21T21:00:00+00:00,77520.19,78675.1,77388.0,78505.15,1351.97974
2026-08-21T22:00:00+00:00,78505.14,78760.68,78081.8,78460.14,1022.8221
2026-08-21T23:00:00+00:00,78460.13,78720.0,78100.26,78338.03,821.59664
2026-08-22T00:00:00+00:00,78338.03,78500.0,77683.37,77953.3,822.10615
2026-08-22T01:00:00+00:00,77953.3,78234.0,77816.66,77830.01,612.96043
2026-08-22T02:00:00+00:00,77830.01,78563.83,77791.19,78470.0,965.16893
2026-08-22T03:00:00+00:00,78470.0,78828.15,78372.0,78410.98,734.8031
2026-08-22T04:00:00+00:00,78410.98,78818.0,78207.61,78470.0,738.35305
2026-08-22T05:00:00+00:00,78470.0,78584.0,76500.0,77380.75,3816.352
2026-08-22T06:00:00+00:00,77380.75,77572.16,76985.14,77486.09,838.31259
2026-08-22T07:00:00+00:00,77486.09,77669.28,77220.0,77289.18,634.34953
2026-08-22T08:00:00+00:00,77289.18,77445.6,77037.42,77210.55,870.47609
2026-08-22T09:00:00+00:00,77210.55,77395.04,76851.25,77061.99,1089.30988
2026-08-22T10:00:00+00:00,77062.0,77187.46,76533.87,76976.0,1058.83574
2026-08-22T11:00:00+00:00,76976.01,77204.68,76772.05,77130.02,729.38003
2026-08-22T12:00:00+00:00,77130.01,77387.99,77073.86,77300.27,529.84412
2026-08-22T13:00:00+00:00,77300.27,77362.03,77116.0,77288.62,471.5874
2026-08-22T14:00:00+00:00,77288.62,77305.14,76930.0,77003.62,534.05012
2026-08-22T15:00:00+00:00,77003.62,77100.77,76880.0,76978.83,465.28762
2026-08-22T16:00:00+00:00,76978.83,77547.96,76956.36,77288.01,537.52059
2026-08-22T17:00:00+00:00,77288.01,77369.99,77066.66,77278.01,367.89271
2026-08-22T18:00:00+00:00,77278.01,77360.92,77138.0,77257.86,246.33381
2026-08-22T19:00:00+00:00,77257.87,77469.64,77206.53,77418.25,260.41653
2026-08-22T20:00:00+00:00,77418.26,77467.53,77258.0,77311.69,351.69043
2026-08-22T21:00:00+00:00,77311.69,77311.69,76828.78,76856.01,472.54194
2026-08-22T22:00:00+00:00,76856.0,77155.46,76772.0,76997.76,933.98314
2026-08-22T23:00:00+00:00,76997.77,77126.53,76900.0,77074.93,442.95254
